dataset,mean_agreement,high_agreement_frac,improvement,base_mse,mean_gate
ETTm2,0.833333432674408,0.7916666666666666,9.961312347467526,90.11299896240234,0.7916666865348816
ETTm2,0.5863094329833984,0.40625,27.35462980496785,5.372447490692139,0.40625008940696716
ETTm2,0.7767858505249023,0.7708333333333334,31.69992560050699,14.51343059539795,0.7269344329833984
ETTm2,0.7113094925880432,0.6145833333333334,6.679888424546389,14.063179016113281,0.5967261791229248
ETTm2,0.4047618806362152,0.2708333333333333,6.42745037189327,13.145256042480469,0.2440475970506668
ETTm2,0.5773809552192688,0.4791666666666667,3.2365379186226853,21.66163444519043,0.4717261791229248
ETTm2,0.6934523582458496,0.75,10.405392676979531,15.993937492370605,0.6659226417541504
ETTm2,0.7113094925880432,0.6458333333333334,30.477688112333475,4.194908142089844,0.6302083134651184
ETTm2,0.3244047462940216,0.11458333333333333,1.9747154111638867,47.413299560546875,0.1294642835855484
ETTm2,0.9464285373687744,0.9479166666666666,11.711584030761092,71.10466766357422,0.941220223903656
ETTm2,0.699404776096344,0.75,30.344932321932077,8.45280933380127,0.6540178656578064
ETTm2,0.8898809552192688,0.8645833333333334,29.690832564744397,32.45151138305664,0.8586309552192688
ETTm2,0.7023809552192688,0.8020833333333334,-231.076784992935,0.9321004748344421,0.698660671710968
ETTm2,0.4285713732242584,0.2604166666666667,17.77212204455843,12.951199531555176,0.2388392835855484
ETTm2,0.5803571343421936,0.6145833333333334,21.04410240501817,49.79023361206055,0.504464328289032
ETTm2,0.6190475821495056,0.5729166666666666,-0.03040414974324349,20.377294540405273,0.5290179252624512
ETTm2,0.9404762387275696,0.9375,-44.10740293042594,3.572425603866577,0.925595223903656
ETTm2,0.8095238208770752,0.78125,47.64196990340553,1.7459644079208374,0.7596726417541504
ETTm2,0.7202381491661072,0.59375,-18.512980910101124,2.8000049591064453,0.594494104385376
ETTm2,0.7172619700431824,0.8645833333333334,6.692258315153573,57.64485168457031,0.7306547164916992
ETTm2,0.6041666865348816,0.6666666666666666,4.578911512766667,86.77202606201172,0.5572916865348816
ETTm2,0.3184523582458496,0.010416666666666666,-9.837087698261769,22.03948402404785,0.0505952350795269
ETTm2,0.351190447807312,0.09375,19.459002808905012,6.877023220062256,0.1123511791229248
ETTm2,0.5148809552192688,0.3020833333333333,-22.779054542759777,7.769741058349609,0.287202388048172
ETTm2,0.3482142984867096,0.3125,43.54206340698771,1.4350050687789917,0.252232164144516
ETTm2,0.514880895614624,0.3229166666666667,3.702122102638969,4.353437900543213,0.3005952537059784
ETTm2,0.6309524178504944,0.59375,1.650469347326074,21.11882972717285,0.5409226417541504
ETTm2,0.553571343421936,0.3333333333333333,-2.923185136284349,25.330093383789062,0.3586310148239136
